midpoint,sim_7_n_sig
25,1773
26,1836
27,1861
28,1871
29,1893
30,0
31,49
32,393
33,882
34,996
35,1196
36,1356
37,1444
38,1521
39,1570
40,1600
41,1635
42,1660
43,1680
44,1719
45,1729
46,1749
47,1754
48,1765
49,1774
50,1781
51,1766
52,1766
53,1766
54,1750
55,1725
56,1709
57,1690
58,1647
59,1617
60,1556
61,1500
62,1449
63,1362
64,1248
65,1099
66,813
67,623
68,419
69,340
70,120
71,0
72,0
73,0
74,0
