midpoint,sim_90_n_sig
25,1769
26,1817
27,1853
28,1866
29,1890
30,0
31,0
32,78
33,387
34,715
35,1084
36,1246
37,1371
38,1444
39,1556
40,1615
41,1650
42,1678
43,1721
44,1725
45,1730
46,1745
47,1761
48,1782
49,1775
50,1767
51,1784
52,1771
53,1752
54,1748
55,1737
56,1705
57,1680
58,1652
59,1617
60,1566
61,1487
62,1465
63,1382
64,1276
65,1147
66,953
67,580
68,656
69,417
70,310
71,216
72,90
73,56
74,24
