midpoint,sim_3_n_sig
25,1772
26,1818
27,1845
28,1882
29,1889
30,21
31,562
32,812
33,983
34,1147
35,1263
36,1343
37,1450
38,1491
39,1542
40,1592
41,1618
42,1656
43,1686
44,1737
45,1741
46,1757
47,1773
48,1775
49,1775
50,1769
51,1774
52,1761
53,1747
54,1746
55,1737
56,1712
57,1698
58,1665
59,1635
60,1586
61,1499
62,1402
63,1315
64,1234
65,1159
66,996
67,939
68,719
69,567
70,512
71,393
72,326
73,215
74,5
