midpoint,sim_13_n_sig
25,1695
26,1798
27,1855
28,1877
29,1893
30,3
31,6
32,116
33,459
34,791
35,935
36,1215
37,1356
38,1446
39,1526
40,1589
41,1650
42,1691
43,1715
44,1722
45,1755
46,1770
47,1784
48,1804
49,1805
50,1799
51,1793
52,1791
53,1780
54,1755
55,1741
56,1725
57,1685
58,1664
59,1624
60,1577
61,1504
62,1424
63,1288
64,1178
65,1106
66,950
67,772
68,277
69,124
70,71
71,54
72,6
73,1
74,6
