midpoint,sim_31_n_sig
25,1773
26,1806
27,1841
28,0
29,0
30,17
31,200
32,510
33,861
34,1009
35,1232
36,1299
37,1410
38,1465
39,1536
40,1591
41,1638
42,1668
43,1688
44,1725
45,1738
46,1760
47,1774
48,1780
49,1783
50,1786
51,1780
52,1777
53,1765
54,1746
55,1740
56,1713
57,1702
58,1668
59,1645
60,1609
61,1574
62,1518
63,1437
64,1330
65,1302
66,1180
67,1056
68,921
69,620
70,344
71,2
72,6
73,1
74,1
