midpoint,sim_14_n_sig
25,1688
26,1755
27,1830
28,1885
29,1913
30,13
31,112
32,318
33,693
34,792
35,951
36,1111
37,1287
38,1432
39,1518
40,1578
41,1628
42,1692
43,1708
44,1733
45,1740
46,1767
47,1752
48,1764
49,1770
50,1763
51,1756
52,1748
53,1761
54,1753
55,1756
56,1732
57,1726
58,1683
59,1658
60,1618
61,1579
62,1503
63,1449
64,1357
65,1171
66,1021
67,528
68,226
69,0
70,0
71,0
72,455
73,411
74,356
