midpoint,sim_82_n_sig
25,1708
26,1794
27,1825
28,12
29,16
30,33
31,60
32,189
33,679
34,896
35,1046
36,1222
37,1333
38,1418
39,1491
40,1527
41,1594
42,1633
43,1658
44,1715
45,1720
46,1751
47,1763
48,1774
49,1779
50,1782
51,1782
52,1766
53,1763
54,1748
55,1712
56,1698
57,1668
58,1633
59,1606
60,1569
61,1482
62,1431
63,1327
64,1156
65,1076
66,949
67,585
68,297
69,7
70,5
71,1
72,0
73,0
74,0
