midpoint,sim_1_n_sig
25,1824
26,1864
27,1895
28,1899
29,0
30,49
31,510
32,781
33,916
34,1097
35,1251
36,1394
37,1477
38,1545
39,1585
40,1640
41,1665
42,1702
43,1718
44,1759
45,1768
46,1777
47,1784
48,1785
49,1781
50,1788
51,1791
52,1793
53,1785
54,1771
55,1765
56,1753
57,1721
58,1692
59,1646
60,1602
61,1520
62,1450
63,1370
64,1271
65,1090
66,852
67,582
68,331
69,76
70,2
71,0
72,0
73,0
74,0
