midpoint,sim_81_n_sig
25,1780
26,1816
27,1866
28,1878
29,1895
30,0
31,6
32,5
33,400
34,651
35,1049
36,1198
37,1379
38,1453
39,1544
40,1621
41,1658
42,1694
43,1711
44,1743
45,1749
46,1762
47,1773
48,1780
49,1788
50,1786
51,1788
52,1778
53,1776
54,1761
55,1748
56,1730
57,1699
58,1680
59,1630
60,1562
61,1529
62,1487
63,1409
64,1350
65,1260
66,1078
67,924
68,568
69,805
70,642
71,258
72,139
73,107
74,73
