midpoint,sim_96_n_sig
25,1751
26,1778
27,1863
28,1887
29,1910
30,1920
31,16
32,326
33,612
34,795
35,1064
36,1141
37,1359
38,1457
39,1538
40,1598
41,1629
42,1668
43,1707
44,1753
45,1755
46,1777
47,1783
48,1781
49,1786
50,1799
51,1793
52,1785
53,1781
54,1761
55,1756
56,1736
57,1710
58,1700
59,1655
60,1589
61,1546
62,1472
63,1384
64,1308
65,1131
66,995
67,717
68,274
69,235
70,166
71,19
72,4
73,8
74,0
