midpoint,sim_97_n_sig
25,1760
26,1780
27,1843
28,1883
29,0
30,25
31,31
32,41
33,554
34,752
35,1068
36,1153
37,1351
38,1471
39,1545
40,1610
41,1652
42,1691
43,1728
44,1737
45,1770
46,1770
47,1776
48,1787
49,1793
50,1791
51,1784
52,1782
53,1769
54,1759
55,1743
56,1754
57,1722
58,1704
59,1659
60,1631
61,1574
62,1487
63,1400
64,1307
65,1179
66,965
67,764
68,65
69,1
70,0
71,0
72,0
73,0
74,0
