midpoint,sim_64_n_sig
25,0
26,105
27,210
28,272
29,441
30,648
31,751
32,874
33,979
34,1145
35,1266
36,1356
37,1451
38,1523
39,1574
40,1612
41,1639
42,1685
43,1724
44,1749
45,1764
46,1771
47,1782
48,1784
49,1782
50,1796
51,1796
52,1781
53,1763
54,1749
55,1729
56,1719
57,1694
58,1648
59,1616
60,1533
61,1472
62,1368
63,1286
64,1095
65,1170
66,917
67,764
68,698
69,592
70,476
71,231
72,158
73,110
74,18
