midpoint,sim_41_n_sig
25,0
26,1
27,6
28,158
29,221
30,468
31,565
32,743
33,976
34,1097
35,1140
36,1322
37,1426
38,1472
39,1561
40,1600
41,1662
42,1686
43,1724
44,1751
45,1764
46,1776
47,1794
48,1798
49,1813
50,1799
51,1792
52,1780
53,1787
54,1774
55,1759
56,1724
57,1701
58,1690
59,1652
60,1634
61,1570
62,1529
63,1444
64,1338
65,1211
66,1127
67,905
68,679
69,410
70,230
71,0
72,0
73,0
74,0
