midpoint,sim_30_n_sig
25,1754
26,0
27,4
28,18
29,26
30,34
31,209
32,573
33,810
34,955
35,1109
36,1217
37,1396
38,1482
39,1549
40,1610
41,1652
42,1699
43,1733
44,1765
45,1770
46,1783
47,1785
48,1788
49,1787
50,1796
51,1790
52,1786
53,1788
54,1797
55,1771
56,1754
57,1729
58,1677
59,1636
60,1594
61,1529
62,1442
63,1369
64,1173
65,1050
66,693
67,607
68,268
69,135
70,2
71,0
72,0
73,0
74,0
