midpoint,sim_76_n_sig
25,1770
26,1834
27,1860
28,2
29,3
30,9
31,392
32,485
33,718
34,936
35,1076
36,1238
37,1341
38,1432
39,1561
40,1632
41,1674
42,1700
43,1727
44,1750
45,1770
46,1762
47,1791
48,1778
49,1778
50,1782
51,1772
52,1774
53,1756
54,1761
55,1737
56,1699
57,1678
58,1672
59,1609
60,1549
61,1441
62,1308
63,1176
64,1046
65,906
66,815
67,390
68,113
69,95
70,66
71,36
72,8
73,1
74,0
