midpoint,sim_83_n_sig
25,1764
26,1803
27,1843
28,1862
29,1895
30,390
31,555
32,769
33,893
34,1062
35,1223
36,1333
37,1439
38,1515
39,1583
40,1610
41,1666
42,1688
43,1724
44,1726
45,1745
46,1746
47,1748
48,1755
49,1755
50,1750
51,1752
52,1751
53,1736
54,1742
55,1746
56,1736
57,1725
58,1698
59,1668
60,1629
61,1580
62,1494
63,1416
64,1262
65,954
66,634
67,200
68,151
69,67
70,67
71,54
72,42
73,0
74,0
