midpoint,sim_99_n_sig
25,1771
26,1801
27,1835
28,1862
29,1883
30,3
31,4
32,133
33,592
34,991
35,1139
36,1253
37,1381
38,1450
39,1524
40,1570
41,1621
42,1679
43,1688
44,1704
45,1716
46,1741
47,1753
48,1767
49,1769
50,1762
51,1750
52,1747
53,1757
54,1739
55,1725
56,1712
57,1704
58,1688
59,1655
60,1625
61,1571
62,1528
63,1476
64,1363
65,1275
66,1091
67,838
68,592
69,187
70,0
71,0
72,0
73,0
74,0
