midpoint,sim_61_n_sig
25,1784
26,0
27,0
28,106
29,301
30,508
31,649
32,756
33,832
34,1093
35,1228
36,1267
37,1391
38,1464
39,1519
40,1570
41,1621
42,1657
43,1682
44,1699
45,1724
46,1736
47,1756
48,1752
49,1777
50,1775
51,1773
52,1754
53,1758
54,1751
55,1733
56,1725
57,1695
58,1676
59,1631
60,1623
61,1560
62,1533
63,1445
64,1308
65,1177
66,819
67,690
68,395
69,215
70,0
71,0
72,0
73,0
74,0
