midpoint,sim_59_n_sig
25,1661
26,1752
27,1802
28,1838
29,1864
30,1886
31,30
32,524
33,740
34,876
35,983
36,1179
37,1318
38,1412
39,1503
40,1561
41,1609
42,1645
43,1665
44,1697
45,1726
46,1725
47,1729
48,1738
49,1746
50,1743
51,1744
52,1750
53,1742
54,1731
55,1726
56,1722
57,1698
58,1681
59,1641
60,1606
61,1557
62,1497
63,1425
64,1349
65,1255
66,1094
67,971
68,739
69,501
70,284
71,0
72,0
73,0
74,0
