midpoint,sim_75_n_sig
25,1813
26,1851
27,1868
28,0
29,22
30,176
31,683
32,953
33,1079
34,1176
35,1330
36,1457
37,1534
38,1567
39,1606
40,1644
41,1670
42,1685
43,1719
44,1739
45,1750
46,1758
47,1771
48,1790
49,1798
50,1796
51,1796
52,1799
53,1790
54,1762
55,1744
56,1720
57,1705
58,1668
59,1634
60,1604
61,1557
62,1480
63,1423
64,1310
65,1217
66,1095
67,787
68,564
69,211
70,52
71,0
72,0
73,0
74,0
