midpoint,sim_23_n_sig
25,1660
26,1746
27,1816
28,1876
29,1899
30,3
31,127
32,354
33,523
34,681
35,927
36,1115
37,1252
38,1419
39,1519
40,1566
41,1637
42,1680
43,1714
44,1740
45,1754
46,1763
47,1780
48,1791
49,1791
50,1781
51,1781
52,1786
53,1772
54,1787
55,1759
56,1752
57,1728
58,1716
59,1685
60,1659
61,1611
62,1549
63,1468
64,1427
65,1304
66,1180
67,851
68,602
69,434
70,213
71,145
72,1
73,0
74,0
