midpoint,sim_44_n_sig
25,1760
26,1794
27,1835
28,1861
29,1883
30,1896
31,0
32,0
33,154
34,659
35,1037
36,1203
37,1311
38,1409
39,1499
40,1548
41,1616
42,1645
43,1698
44,1711
45,1730
46,1744
47,1756
48,1764
49,1761
50,1764
51,1759
52,1769
53,1750
54,1742
55,1722
56,1691
57,1675
58,1625
59,1589
60,1560
61,1528
62,1482
63,1422
64,1332
65,1251
66,1176
67,1072
68,977
69,718
70,672
71,14
72,0
73,0
74,0
