midpoint,sim_49_n_sig
25,1785
26,0
27,2
28,325
29,481
30,519
31,628
32,832
33,993
34,1122
35,1253
36,1345
37,1441
38,1493
39,1577
40,1620
41,1678
42,1705
43,1721
44,1732
45,1750
46,1768
47,1782
48,1790
49,1782
50,1789
51,1783
52,1780
53,1787
54,1768
55,1743
56,1728
57,1696
58,1677
59,1664
60,1613
61,1588
62,1525
63,1441
64,1343
65,1312
66,1123
67,994
68,826
69,547
70,330
71,3
72,0
73,0
74,0
