midpoint,sim_35_n_sig
25,0
26,30
27,39
28,79
29,139
30,290
31,388
32,588
33,710
34,851
35,948
36,1219
37,1300
38,1427
39,1544
40,1612
41,1673
42,1696
43,1751
44,1775
45,1791
46,1797
47,1806
48,1814
49,1813
50,1813
51,1811
52,1811
53,1787
54,1779
55,1768
56,1757
57,1736
58,1707
59,1667
60,1656
61,1589
62,1545
63,1467
64,1347
65,1278
66,1114
67,973
68,848
69,616
70,236
71,158
72,4
73,1
74,1
