midpoint,sim_51_n_sig
25,1761
26,1824
27,1836
28,1869
29,1884
30,1909
31,1926
32,0
33,0
34,287
35,963
36,1224
37,1340
38,1422
39,1478
40,1568
41,1636
42,1686
43,1709
44,1721
45,1752
46,1756
47,1746
48,1763
49,1783
50,1777
51,1778
52,1781
53,1766
54,1748
55,1728
56,1701
57,1675
58,1646
59,1630
60,1591
61,1535
62,1487
63,1411
64,1344
65,1259
66,1263
67,1159
68,1009
69,783
70,563
71,353
72,69
73,0
74,0
