midpoint,sim_26_n_sig
25,1703
26,1800
27,1830
28,1869
29,1890
30,1895
31,187
32,317
33,663
34,749
35,1051
36,1216
37,1311
38,1408
39,1500
40,1548
41,1582
42,1640
43,1685
44,1727
45,1734
46,1746
47,1765
48,1758
49,1760
50,1769
51,1761
52,1746
53,1729
54,1720
55,1702
56,1695
57,1664
58,1628
59,1588
60,1528
61,1516
62,1450
63,1400
64,1353
65,1225
66,1079
67,984
68,848
69,704
70,414
71,145
72,47
73,0
74,0
