midpoint,sim_19_n_sig
25,1776
26,1831
27,1861
28,3
29,95
30,137
31,230
32,432
33,681
34,872
35,1126
36,1269
37,1402
38,1481
39,1537
40,1590
41,1647
42,1688
43,1711
44,1736
45,1741
46,1749
47,1745
48,1760
49,1768
50,1775
51,1781
52,1780
53,1769
54,1759
55,1743
56,1721
57,1702
58,1663
59,1644
60,1591
61,1528
62,1450
63,1410
64,1344
65,1227
66,1103
67,939
68,754
69,450
70,192
71,128
72,0
73,0
74,0
