midpoint,sim_98_n_sig
25,0
26,182
27,249
28,322
29,480
30,545
31,666
32,722
33,889
34,784
35,1003
36,1169
37,1298
38,1398
39,1521
40,1585
41,1628
42,1659
43,1710
44,1733
45,1752
46,1763
47,1779
48,1793
49,1788
50,1786
51,1791
52,1786
53,1769
54,1758
55,1759
56,1706
57,1687
58,1646
59,1613
60,1602
61,1558
62,1508
63,1446
64,1381
65,1271
66,1170
67,1100
68,906
69,641
70,347
71,0
72,0
73,0
74,0
