midpoint,sim_91_n_sig
25,72
26,148
27,270
28,353
29,405
30,566
31,730
32,804
33,985
34,996
35,1064
36,1200
37,1378
38,1464
39,1534
40,1582
41,1649
42,1681
43,1704
44,1719
45,1729
46,1759
47,1755
48,1764
49,1775
50,1768
51,1759
52,1764
53,1758
54,1733
55,1711
56,1697
57,1681
58,1643
59,1588
60,1561
61,1520
62,1425
63,1354
64,1224
65,1032
66,835
67,531
68,427
69,207
70,0
71,0
72,0
73,0
74,0
