midpoint,sim_66_n_sig
25,2
26,6
27,39
28,88
29,132
30,173
31,302
32,520
33,805
34,831
35,1034
36,1227
37,1353
38,1455
39,1544
40,1585
41,1642
42,1667
43,1699
44,1725
45,1743
46,1761
47,1767
48,1779
49,1791
50,1798
51,1793
52,1789
53,1776
54,1764
55,1734
56,1730
57,1707
58,1668
59,1625
60,1579
61,1519
62,1459
63,1344
64,1209
65,1090
66,887
67,468
68,270
69,53
70,0
71,0
72,0
73,0
74,0
