midpoint,sim_34_n_sig
25,1780
26,4
27,5
28,14
29,28
30,44
31,308
32,500
33,858
34,1094
35,1272
36,1368
37,1478
38,1547
39,1605
40,1648
41,1665
42,1681
43,1690
44,1719
45,1724
46,1730
47,1750
48,1767
49,1759
50,1757
51,1755
52,1756
53,1749
54,1737
55,1721
56,1708
57,1691
58,1668
59,1639
60,1610
61,1564
62,1510
63,1408
64,1360
65,1285
66,1157
67,980
68,737
69,431
70,182
71,135
72,5
73,0
74,0
