midpoint,sim_85_n_sig
25,1754
26,0
27,38
28,158
29,237
30,458
31,684
32,798
33,907
34,1001
35,1181
36,1230
37,1270
38,1397
39,1487
40,1577
41,1606
42,1643
43,1671
44,1732
45,1734
46,1746
47,1770
48,1775
49,1776
50,1764
51,1771
52,1763
53,1758
54,1729
55,1733
56,1727
57,1696
58,1648
59,1616
60,1554
61,1486
62,1441
63,1383
64,1286
65,1073
66,963
67,837
68,731
69,502
70,280
71,182
72,0
73,0
74,0
