midpoint,sim_16_n_sig
25,1850
26,1874
27,1882
28,0
29,0
30,30
31,548
32,972
33,1080
34,1250
35,1389
36,1469
37,1535
38,1567
39,1629
40,1662
41,1670
42,1678
43,1720
44,1753
45,1760
46,1769
47,1780
48,1797
49,1793
50,1799
51,1791
52,1796
53,1792
54,1758
55,1754
56,1743
57,1713
58,1690
59,1645
60,1607
61,1564
62,1507
63,1441
64,1374
65,1252
66,1069
67,973
68,824
69,727
70,457
71,101
72,0
73,0
74,0
