midpoint,sim_2_n_sig
25,1722
26,1745
27,0
28,2
29,1
30,38
31,216
32,534
33,775
34,1020
35,1124
36,1221
37,1273
38,1385
39,1486
40,1572
41,1608
42,1638
43,1663
44,1675
45,1709
46,1741
47,1753
48,1775
49,1772
50,1782
51,1773
52,1773
53,1767
54,1767
55,1741
56,1729
57,1700
58,1662
59,1641
60,1600
61,1527
62,1467
63,1427
64,1340
65,1247
66,1134
67,950
68,681
69,313
70,11
71,8
72,0
73,0
74,0
