midpoint,sim_68_n_sig
25,1717
26,1809
27,1859
28,1900
29,0
30,0
31,91
32,143
33,653
34,925
35,1040
36,1239
37,1371
38,1485
39,1527
40,1604
41,1644
42,1683
43,1698
44,1709
45,1743
46,1740
47,1758
48,1763
49,1763
50,1758
51,1770
52,1764
53,1762
54,1746
55,1730
56,1698
57,1654
58,1649
59,1623
60,1571
61,1501
62,1459
63,1398
64,1285
65,1169
66,1061
67,855
68,472
69,227
70,0
71,0
72,0
73,0
74,0
