midpoint,sim_33_n_sig
25,76
26,239
27,305
28,510
29,607
30,680
31,911
32,1011
33,995
34,1018
35,1148
36,1338
37,1430
38,1477
39,1539
40,1593
41,1645
42,1682
43,1691
44,1718
45,1726
46,1752
47,1774
48,1781
49,1779
50,1785
51,1783
52,1783
53,1767
54,1773
55,1748
56,1746
57,1722
58,1694
59,1676
60,1641
61,1596
62,1550
63,1422
64,1338
65,1201
66,913
67,768
68,531
69,405
70,178
71,26
72,2
73,1
74,0
