midpoint,sim_11_n_sig
25,1744
26,1801
27,1863
28,1894
29,1907
30,1919
31,1940
32,1948
33,67
34,694
35,1000
36,1145
37,1354
38,1463
39,1533
40,1578
41,1630
42,1673
43,1700
44,1704
45,1730
46,1745
47,1765
48,1774
49,1790
50,1789
51,1797
52,1794
53,1785
54,1779
55,1772
56,1743
57,1696
58,1678
59,1623
60,1595
61,1530
62,1506
63,1429
64,1342
65,1258
66,1158
67,1069
68,796
69,440
70,23
71,5
72,0
73,0
74,0
