midpoint,sim_84_n_sig
25,1795
26,1826
27,0
28,0
29,115
30,160
31,466
32,587
33,825
34,1028
35,1276
36,1400
37,1452
38,1515
39,1564
40,1622
41,1654
42,1675
43,1702
44,1717
45,1740
46,1757
47,1758
48,1753
49,1768
50,1772
51,1771
52,1757
53,1751
54,1755
55,1729
56,1708
57,1701
58,1690
59,1650
60,1618
61,1580
62,1527
63,1461
64,1393
65,1311
66,1177
67,1004
68,955
69,898
70,715
71,547
72,73
73,0
74,0
