midpoint,sim_4_n_sig
25,1781
26,1797
27,1837
28,1
29,30
30,276
31,665
32,863
33,1082
34,1205
35,1302
36,1367
37,1450
38,1498
39,1571
40,1610
41,1629
42,1671
43,1695
44,1715
45,1726
46,1741
47,1754
48,1763
49,1766
50,1769
51,1766
52,1768
53,1758
54,1740
55,1744
56,1719
57,1707
58,1669
59,1654
60,1593
61,1515
62,1462
63,1379
64,1277
65,1120
66,966
67,699
68,518
69,103
70,7
71,3
72,0
73,0
74,0
