midpoint,sim_67_n_sig
25,2
26,1
27,9
28,30
29,172
30,449
31,518
32,787
33,920
34,1092
35,1202
36,1314
37,1431
38,1501
39,1560
40,1580
41,1632
42,1657
43,1675
44,1691
45,1708
46,1719
47,1741
48,1742
49,1741
50,1740
51,1753
52,1744
53,1736
54,1719
55,1707
56,1679
57,1667
58,1626
59,1588
60,1541
61,1488
62,1445
63,1355
64,1196
65,1024
66,914
67,684
68,578
69,391
70,322
71,1
72,0
73,0
74,0
