midpoint,sim_60_n_sig
25,1754
26,1793
27,1838
28,1855
29,1
30,104
31,141
32,315
33,576
34,772
35,1025
36,1169
37,1324
38,1424
39,1500
40,1606
41,1633
42,1678
43,1711
44,1733
45,1741
46,1747
47,1749
48,1764
49,1752
50,1741
51,1752
52,1748
53,1740
54,1727
55,1712
56,1693
57,1692
58,1648
59,1642
60,1621
61,1587
62,1528
63,1462
64,1396
65,1287
66,1109
67,890
68,616
69,316
70,2
71,0
72,0
73,0
74,0
