midpoint,sim_73_n_sig
25,1822
26,1843
27,1865
28,1874
29,129
30,224
31,519
32,788
33,1078
34,1223
35,1339
36,1447
37,1504
38,1577
39,1587
40,1644
41,1669
42,1693
43,1709
44,1726
45,1743
46,1755
47,1754
48,1756
49,1765
50,1762
51,1765
52,1769
53,1766
54,1757
55,1763
56,1734
57,1722
58,1693
59,1656
60,1611
61,1548
62,1470
63,1399
64,1276
65,1105
66,810
67,503
68,301
69,118
70,1
71,0
72,0
73,0
74,0
