midpoint,sim_17_n_sig
25,1777
26,1811
27,1827
28,1870
29,0
30,0
31,48
32,495
33,833
34,978
35,1201
36,1296
37,1374
38,1472
39,1495
40,1536
41,1576
42,1617
43,1660
44,1701
45,1720
46,1739
47,1758
48,1781
49,1788
50,1774
51,1777
52,1767
53,1758
54,1748
55,1737
56,1719
57,1692
58,1669
59,1625
60,1585
61,1572
62,1505
63,1403
64,1293
65,1147
66,1124
67,950
68,796
69,883
70,735
71,489
72,441
73,277
74,170
