midpoint,sim_69_n_sig
25,1763
26,1806
27,1861
28,1900
29,1919
30,1926
31,1937
32,1
33,549
34,836
35,1042
36,1178
37,1346
38,1494
39,1563
40,1620
41,1667
42,1698
43,1729
44,1739
45,1758
46,1782
47,1769
48,1767
49,1768
50,1775
51,1777
52,1770
53,1763
54,1756
55,1737
56,1720
57,1705
58,1687
59,1651
60,1619
61,1565
62,1518
63,1406
64,1296
65,1180
66,1004
67,836
68,675
69,393
70,96
71,2
72,0
73,0
74,0
