midpoint,sim_25_n_sig
25,0
26,0
27,354
28,444
29,688
30,832
31,1052
32,1165
33,1242
34,1294
35,1322
36,1408
37,1438
38,1505
39,1574
40,1620
41,1638
42,1678
43,1723
44,1744
45,1761
46,1765
47,1771
48,1786
49,1778
50,1787
51,1782
52,1784
53,1768
54,1763
55,1757
56,1750
57,1729
58,1715
59,1700
60,1680
61,1625
62,1541
63,1460
64,1380
65,1257
66,1080
67,903
68,941
69,633
70,538
71,483
72,387
73,291
74,202
