midpoint,sim_62_n_sig
25,1730
26,1782
27,1806
28,1842
29,0
30,88
31,352
32,574
33,964
34,1078
35,1220
36,1310
37,1386
38,1473
39,1517
40,1560
41,1607
42,1651
43,1667
44,1695
45,1722
46,1751
47,1749
48,1759
49,1764
50,1769
51,1772
52,1767
53,1760
54,1755
55,1758
56,1733
57,1702
58,1675
59,1650
60,1614
61,1557
62,1503
63,1434
64,1368
65,1290
66,1209
67,1060
68,897
69,592
70,501
71,249
72,207
73,134
74,0
