midpoint,sim_79_n_sig
25,1791
26,1841
27,1875
28,1893
29,1911
30,1924
31,7
32,58
33,112
34,740
35,1049
36,1285
37,1399
38,1537
39,1620
40,1685
41,1722
42,1729
43,1757
44,1767
45,1778
46,1796
47,1798
48,1809
49,1806
50,1801
51,1806
52,1812
53,1803
54,1786
55,1766
56,1766
57,1730
58,1702
59,1654
60,1583
61,1529
62,1393
63,1334
64,1308
65,1148
66,1013
67,798
68,640
69,329
70,231
71,38
72,8
73,8
74,0
